,product_url,brand,product_name,number_of_reviews,star_rating,Price,Fragrance Family,Scent Type,Key Notes,COMPOSITION,Features,Ingredients,Description,Details
444,https://www.ulta.com/p/apres-eau-de-parfum-pimprod2031133,Ellis Brooklyn,APRÈS Eau de Parfum,-7,4.4,['$105.00'],Warm,,Top - saffron,,Addictive and compelling,"['Ingredients\nAlcohol Denat., Fragrance (Parfum), Water (Aqua/Eau), Citric Acid Tetrahydroxypropyl Ethylene Diamine, Benzyl Alcohol, Benzyl Benzoate, Benzyl Cinnamate, Citral, Citronellol, Coumarin, Eugenol, Farnesol, Geraniol, Hydroxycitronellal, Isoeugenol, Limonene, Linalool.']","['The rush of alpine air, a crisp whiff of evergreens, and the richness of bourbon, praline and vanilla. Ellis Brooklyn APRÈS Eau de Parfum opens dewy like first snow and evolves into a boozy-woodsy brew laced with spices and sweetness.']","{'Features': 'Addictive and compelling', 'Fragrance Family': 'Warm', 'Key Notes': 'Top - saffron'}"
445,https://www.ulta.com/p/secret-genius-eau-de-parfum-pimprod2032508,Pinrose,Secret Genius Eau de Parfum,-17,4.2,['$90.00'],Warm and Spicy Gourmand,,Top - mandarin,,Seductive,['Shipping & Coupon Restrictions'],"[""Pinrose Secret Genius Eau de Parfum. Sophisticated sugar? Yes. Syrup? No. Luscious caramel and vanilla notes rendered so sheer they're almost diaphanous. Like a dulcet voice it draws you in...""]","{'Features': 'Seductive', 'Fragrance Family': 'Warm and Spicy Gourmand', 'Key Notes': 'Top - mandarin'}"
446,https://www.ulta.com/p/bloom-profumo-di-fiori-eau-de-parfum-rollerball-pimprod2016490,Gucci,Bloom Profumo di Fiori Eau de Parfum Rollerball,"-1,070",4.1,['$35.00'],Floral,Classic Floral,Top - tuberose flower,,,"['Ingredients\nAlcohol Denat, Parfum/Fragrance, Aqua/Water/Eau, Linalool, Benzyl Salicylate, Ethylhexyl Methoxycinnamate, Hydroxycitronellal, Citronellol, Geraniol, Eugenol, Benzophenone 3, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, Farnesol, Isoeugenol, Benzyl Benzoate, Hexylcinnamal, Benzyl Alcohol, Citral, Bht.']","['Enter the garden of dreams with the Gucci Bloom Profumo di Fiori. A natural green scent, it explores the rich floral quality and creamy depth of Tuberose.']","{'Fragrance Family': 'Floral', 'Scent Type': 'Classic Floral', 'Key Notes': 'Top - tuberose flower'}"
447,https://www.ulta.com/p/classic-rain-eau-de-parfum-rollerball-pimprod2017599,Clean,Classic Rain Eau de Parfum Rollerball,-5,3.6,['$24.00'],Marine Floral,,Dewy Melon,,Leaping Bunny Certified Cruelty Free,"['Ingredients\nAlcohol Denat., Parfum (Fragrance), Aqua (Water/Eau), Glycerin, Aloe Barbadensis Leaf Juice, Phenoxyethanol, Butylphenyl Methylpropional, Citral, Citronellol, Limonene, Linalool, Geraniol, Hexyl Cinnamal, Hydroxycitronellal.']","['Clean Classic Rain Eau de Parfum is inspired by the moments after an unexpected rain shower when the air is clear, fresh and rejuvenating.']","{'Features': 'Leaping Bunny Certified Cruelty Free', 'Fragrance Family': 'Marine Floral', 'Key Notes': 'Dewy Melon'}"
448,https://www.ulta.com/p/gabrielle-chanel-parfum-spray-pimprod2034548,CHANEL,GABRIELLE CHANEL Parfum Spray,-1,5,['$345.00'],Floral,,Jasmine,The most precious,,"['Ingredients\nAlcohol, Parfum (Fragrance), Aqua (Water), Butyl Methoxydibenzoylmethane, Citronellol, Limonene, Hexyl Cinnamal, Benzyl Salicylate, Geraniol, Alpha-Isomethyl Ionone, Linalool, Hydroxycitronellal, Citral, Benzyl Benzoate, Eugenol, Isoeugenol, Farnesol, Benzyl Alcohol, Amyl Cinnamal, CI 15985 (Yellow 6), CI 17200 (Red 33), CI 19140 (Yellow 5), CI 42090 (Blue 1), Il54-1.']","['Online Only. GABRIELLE CHANEL Parfum Spray. The fragrance seems weightlessly suspended within the square bottle, which has been crafted from ultra-thin glass and is topped with a spray nozzle for precise application. The coffret, stopper and label feature a deep golden shade.']","{'Composition': 'The most precious', 'Fragrance Family': 'Floral', 'Key Notes': 'Jasmine'}"
449,https://www.ulta.com/p/bad-boy-cobalt-eau-de-parfum-travel-spray-pimprod2031902,Carolina Herrera,Bad Boy Cobalt Eau de Parfum Travel Spray,-3,4.7,['$38.00'],Warm & Spicy,Woody Spices,Top - pink pepper,,,['Shipping & Coupon Restrictions'],"['Carolina Herrera Bad Boy Cobalt Eau de Parfum Travel Spray is an energizing fragrance of contrasts. Pink Pepper top notes offer a fresh opening, enhanced by a Geranium heart. Truffle Accord base are invigorated with smoky Oakwood and infused with Vetiver and sexy Cedarwood.']","{'Fragrance Family': 'Warm & Spicy', 'Scent Type': 'Woody Spices', 'Key Notes': 'Top - pink pepper'}"
450,https://www.ulta.com/p/sofia-isabel-natural-perfume-mist-xlsImpprod16041775,DefineMe Fragrance,Sofia Isabel Natural Perfume Mist,-34,4.3,['$72.00'],,,Mandarin,,,"[""Ingredients\nAlcohol Denat (Organic Sugarcane Alcohol), Cocos Nucifera (Coconut) Oil, Parfum/Fragrance (Defineme's Own Fragrance Blend) With; Cocos Nucifera (Coconut) Oil, Canarium Commune (Elemi) Oil, Citrus Sinensis (Orange) Peel Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Citrus Nobilis (Mandarin Orange) Peel Oil, Pelargonium Graveolens (Geranium) Oil, Rosa Damascene (Rose Absolute) Flower, Bulnesia Sarmienti (Guaiac) Wood Oil, Linalool, Lilial, Coumarin, Amyl Cinnamic Alcohol, Hexyl Cinnamic Aldehyde, Citronellol, Geraniol, Benzyl Benzoate, Alpha Iso Methyl Ionone, Farsenol, Citral, D-Limonene.""]","[""DefineMe Fragrance's Sofia Isabel Natural Perfume Mist will awaken your inner free-spirit with luscious, fruity, sweet, and delectably addicting notes.""]",{'Key Notes': 'Mandarin'}
451,https://www.ulta.com/p/amazing-grace-lavender-firming-body-emulsion-pimprod2030318,Philosophy,Amazing Grace Lavender Firming Body Emulsion,-575,4.4,['$45.00'],,,,,Firming body lavender lotion moisturizes,['Shipping & Coupon Restrictions'],"[""Smooth and hydrate skin with Philosophy's Amazing Grace Lavender Firming Body Emulsion.""]",{'Features': 'Firming body lavender lotion moisturizes'}
452,https://www.ulta.com/p/payton-natural-perfume-mist-xlsImpprod16041785,DefineMe Fragrance,Payton Natural Perfume Mist,-13,4.9,['$72.00'],,,Orange Blossom,,,"[""Ingredients\nAlcohol Denat (Organic Sugarcane Alcohol), Cocos Nucifera (Coconut) Oil, Parfum/Fragrance (Defineme's Own Fragrance Blend) With; Citrus Limonum (Lemon Oil), Citrus Nobilis (Mandarin Orange) Peel Oil, Juniperus Virginiana (Cedar) Wood Oil, Lavandula Hybrida (Lavandin) Oil, Citrus Aurantium Dulcis (Orange) Flower Oil, Linalool, D-Limonene, Benzyl Alcohol, Benzyl Salicylate, Butyphenyl Methylpropional, Citronellol, Coumarin.""]","[""DefineMe Fragrance's Payton Natural Perfume Mist will awaken your inner passion with aromatic, warm, intoxicating, and mouthwatering notes. Genderless.""]",{'Key Notes': 'Orange Blossom'}
453,https://www.ulta.com/p/chloe-eau-de-toilette-rose-tangerine-pimprod2017144,Chloé,Chloé Eau de Toilette Rose Tangerine,-569,4,['$73.00'],Floral,Fruity Floral,Top - tangerine essence,,,"['Ingredients\nAlcohol Denat., Parfum/Fragrance, Aqua/Water/Eau, Ethylhexyl Methoxycinnamate, Octocrylene, Benzyl Salicylate, Alpha-Isomethyl Ionone, Linalool, Benzophenone-3, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, Coumarin, Limonene, Geraniol, Citral, Alcohol, Eugenol, Tris(Tetramethylhydroxypiperidinol) Citrate, Citronellol, Farnesol, BHT, FD&C Red No. 4 (CI 14700), FD&C Yellow No. 6 (CI 15985), FD&C Blue No. 1 (CI 42090).']",['Chloé Eau de Toilette Rose Tangerine is a fruity floral composition is the expression of a free and audacious femininity that is more liberated and assertive than ever.'],"{'Fragrance Family': 'Floral', 'Scent Type': 'Fruity Floral', 'Key Notes': 'Top - tangerine essence'}"
454,https://www.ulta.com/p/polynesian-pink-sugar-eau-de-parfum-pimprod2011521,B.Bungalow by Beachwaver Co.,Polynesian Pink Sugar Eau de Parfum,-35,4.8,['$68.00'],Sweet,,Caribbean Coconut,,,"['Ingredients\nAlcohol, Water, Fragrance.']",['Discover sweet beach bliss in the Polynesian Pink Sugar Eau de Parfum from B.Bungalow by Beachwaver Co.'],"{'Fragrance Family': 'Sweet', 'Key Notes': 'Caribbean Coconut'}"
455,https://www.ulta.com/p/amazing-grace-magnolia-shampoo-bath-shower-gel-pimprod2007522,Philosophy,"Amazing Grace Magnolia Shampoo, Bath & Shower Gel",-76,4.7,['$31.00'],,,,,Scent Type: Woody Floral Musky,"['Ingredients\nAqua/Water/Eau, Sodium Laureth Sulfate, Ppg-2 Hydroxyethyl Cocamide, Lauryl Betaine, Parfum/Fragrance, Acrylates Copolymer, Glycerin, Disodium Laureth Sulfosuccinate, Phenoxyethanol, Glycol Distearate, Sodium Benzoate, Benzophenone-3, Citric Acid, Polyquaternium-7, Sodium Chloride, Sodium Hydroxide, Laureth-2, Sodium Sulfate, Disodium Edta, Maltodextrin, Hydroxycitronellal, Linalool, Alpha-Isomethyl Ionone, Benzyl Salicylate, Limonene, Geraniol, Propylene Glycol, Alcohol Denat., Aloe Barbadensis Leaf Juice, Benzoic Acid, Panthenol, Camellia Sinensis Leaf Extract, Sodium Sulfite, Polysorbate 20, Caprylyl Glycol, Potassium Sorbate, Hexylene Glycol, D&C Red No. 33 (Ci 17200), Fd&C Yellow No. 5 (Ci 19140), Ext. D&C Violet No. 2 (Ci 60730).']","[""Philosophy's Amazing Grace Magnolia Shampoo, Bath & Shower Gel features an award-winning formula infused with a breezy, spirited scent. Cleanse and condition from head to toe with a rich, foaming lather that will leave you silky soft and delicately fragranced. Gentle enough for everyday use.""]",{'Features': 'Scent Type: Woody Floral Musky'}
456,https://www.ulta.com/p/irresistible-eau-de-toilette-pimprod2022964,Givenchy,Irresistible Eau de Toilette,-398,4.2,['$88.00'],Floral,Fruity & Woody,Top - blackcurrant,,,"['Ingredients\nAlcohol, Parfum (Fragrance), Aqua (Water), Linalool, Alpha-Isomethyl Ionone, Ethylhexyl Methoxycinnamate, Limonene, Geraniol, Citronellol, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Butyl Methoxydibenzoylmethane, Butylene Glycol Dicaprylate/Dicaprate, Coumarin, Citral, Tris(Tetramethylhydroxypiperidinol) Citrate, Bht, Ci 14700 (Red 4), Ci 60730 (Ext. Violet 2), Ci 19140 (Yellow 5).']","['Givenchy Irresistible Eau de Toilette is bursting with fruity florals that meet soft musky woods. This perfume contains juicy notes of blackcurrant and bergamot combined with a light, airy heart of fresh rose. The sweetness of cedar wood softly blends with white musk at the base.']","{'Fragrance Family': 'Floral', 'Scent Type': 'Fruity & Woody', 'Key Notes': 'Top - blackcurrant'}"
457,https://www.ulta.com/p/musk-amber-fragrance-oil-roll-on-pimprod2035315,Nemat,Musk Amber Fragrance Oil Roll-On,-2,1.5,['$20.99'],,,Top - balsamic amber,,Sustainable Packaging,"['Ingredients\nFragrance, Simmondsia Chinensis (Jojoba) Seed Oil.']","['The Musk Amber Fragrance Oil Roll-On from Nemat is a long lasting warm, balsamic Amber fragrance oil. The heart of the fragrance is crafted from benzoin tree resin that gives musk amber its signature warm balsamic aroma.']","{'Features': 'Sustainable Packaging', 'Key Notes': 'Top - balsamic amber'}"
458,https://www.ulta.com/p/toy-2-eau-de-parfum-purse-spray-pimprod2005749,Moschino,Toy 2 Eau de Parfum Purse Spray,-3,5,['$30.00'],Floral,Floral,Top - Mandarin Orange,,,"['Ingredients\nFragrance, Simmondsia Chinensis (Jojoba) Seed Oil.']",['The iconic Moschino Toy 2 Eau de Parfum Purse Spray is perfect for travel! The fragrance is a fresh floral elixir.'],"{'Fragrance Family': 'Floral', 'Scent Type': 'Floral', 'Key Notes': 'Top - Mandarin Orange'}"
460,https://www.ulta.com/p/secret-genius-eau-de-parfum-travel-spray-pimprod2036277,Pinrose,Secret Genius Eau de Parfum Travel Spray,-7,4.3,['$30.00'],Warm and Spicy Gourmand,,Top - mandarin,,Seductive,"['Ingredients\nAlcohol Denatured, Fragrance, Water, Alpha-Isomethyl-Ionone, Benzyl Salicylate, Butylphenyl Methylpropional, Citronellol, Dimethylanthanilate (via naturals), Geraniol, Hexyl Cinnamal, Hydroxyisohexyl-3-Cyclohexene Carboxaldehyde, Hydroxyisohexyl 3-&4-Cyclohexene Carboxaldehyde, Limonene.']","['Pinrose Secret Genius Eau de Parfum Travel Spray. An intoxicating blend of caramel, Madagascan vanilla and sandalwood.']","{'Features': 'Seductive', 'Fragrance Family': 'Warm and Spicy Gourmand', 'Key Notes': 'Top - mandarin'}"
461,https://www.ulta.com/p/signature-eau-de-parfum-rollerball-xlsImpprod15351029,Coach,Signature Eau de Parfum Rollerball,-57,4.4,['$29.00'],Floral,Fruity Floral,Top - Raspberry Leaves,,,"['Ingredients\nAlcohol Denat. (Sd Alcohol 39-C), Parfum (Fragrance), Aqua (Water), Ethylhexyl Methoxycinnamate, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, Bht, Ci 60730 (Ext. Violet 2), Limonene, Linalool, Coumarin, Citronellol, Citral, Geraniol, Cinnamal, Eugenol.']",['Shop Coach Signature Eau de Parfum Rollerball and get lost in the spontaneous energy of New York City. It opens with raspberry and dries to a sensual suede musk.'],"{'Fragrance Family': 'Floral', 'Scent Type': 'Fruity Floral', 'Key Notes': 'Top - Raspberry Leaves'}"
462,https://www.ulta.com/p/school-good-evil-x-revolution-nevers-edt-pimprod2036191,Makeup Revolution,The School For Good & Evil X Revolution Nevers EDT,-1,3,['Sale Price $11.90'],,,,,Tangy citrus notes pair with woody,"['Ingredients\nAlcohol Denat. (Sd Alcohol 39-C), Parfum (Fragrance), Aqua (Water), Ethylhexyl Methoxycinnamate, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, Bht, Ci 60730 (Ext. Violet 2), Limonene, Linalool, Coumarin, Citronellol, Citral, Geraniol, Cinnamal, Eugenol.']","['Time to be as good, or as evil as you can... A spellbinding mix of fresh and musky scents await with The School For Good & Evil X Revolution Nevers eau de toilette! The sleek black bottle is finished with a gold snake charm and packaged in a storybook-style box.']",{'Features': 'Tangy citrus notes pair with woody'}
463,https://www.ulta.com/p/flower-moon-hair-body-mist-pimprod2031057,Pacifica,Flower Moon Hair & Body Mist,-53,4.3,['$12.00'],,,Jasmine,,A sultry blend of jasmine,"[""Ingredients\nAqua, Sorbitan Oleate Decylglucoside Crosspolymer, Parfum*, Sodium Gluconate, Sodium Benzoate, Potassium Sorbate, Citric Acid.\n*Pacifica's scent blend with natural and/or essential oils.""]","[""Pacifica's Flower Moon Hair & Body Mist is a sultry blend of jasmine, peach and vanilla with other white florals to add a slightly musky moment without the musk.""]","{'Features': 'A sultry blend of jasmine', 'Key Notes': 'Jasmine'}"
464,https://www.ulta.com/p/nomade-eau-de-toilette-pimprod2004363,Chloé,Nomade Eau de Toilette,-98,4.1,['$97.00'],Floral,Fresh Floral/Chypre,Top - mirabelle plum,,,"['Ingredients\nAlcohol Denat., Parfum/Fragrance, Aqua/Water/Eau, Ethylhexyl Methoxycinnamate, Benzyl Salicylate, Linalool, Limonene, Benzophenone-3, Ethylhexyl Salicylate, Alpha-Isomethyl Ionone, Butyl Methoxydibenzoylmethane, Citronellol, Coumarin, BHT, Citral, Eugenol, Alcohol, Tris(Tetramethylhydroxypiperidinol) Citrate, Propylene Glycol, Geraniol, Isoeugenol, FD&C Red No. 4 (CI 14700), FD&C Yellow No. 5 (CI 19140), Ext. D&C Violet No. 2 (CI 60730).']","['Chloé Nomade Eau de Toilette embodies freedom-loving women: modern, sunny and natural with timeless elegance.']","{'Fragrance Family': 'Floral', 'Scent Type': 'Fresh Floral/Chypre', 'Key Notes': 'Top - mirabelle plum'}"
465,https://www.ulta.com/p/black-salt-vanilla-body-mist-pimprod2024847,ULTA Beauty Collection,Black Salt Vanilla Body Mist,-28,4.4,['$12.50'],Black Lava Salt & Whipped Vanilla,,,,Refreshing body mist that leaves skin lightly scented,"['Ingredients\nAlcohol Denat., Water/Aqua/Eau, Fragrance/Parfum, Butylene Glycol, Albizia Julibrissin Bark Extract, Camellia Sinensis Leaf Extract, Glycerin, Helianthus Annuus (Sunflower) Seed Extract, Helianthus Annuus (Sunflower) Flower Extract, Simmondsia Chinensis (Jojoba) Seed Extract, Tocopheryl Acetate, Yellow 5 (CI 19140), Ext. Violet 2 (CI 60730), Benzyl Salicylate, Linalool, Coumarin.']","[""Ulta's Black Salt Vanilla Body Mist leaves skin lightly scented and feeling refreshed.""]","{'Fragrance Family': 'Black Lava Salt & Whipped Vanilla', 'Features': 'Refreshing body mist that leaves skin lightly scented'}"
466,https://www.ulta.com/p/aromatics-elixir-eau-de-parfum-spray-mini-xlsImpprod4240001,Clinique,Aromatics Elixir Eau de Parfum Spray Mini,-866,4.1,['Sale Price $21.70'],Chypre,,Top: verbena,,Combines over 700 ingredients to create a confident,"['Ingredients\nAlcohol Denat., Aromatics Perfume (Parfum), Water / Aqua / Eau, Benzyl Salicylate, Geraniol, Linalool, Hydroxycitronellal, Eugenol, Butylphenyl Methylpropional, Benzyl Benzoate, Hexyl Cinnamal, Citral, Benzyl Alcohol, Benzyl Cinnamate, Citronellol, Farnesol, Limonene, Coumarin, Isoeugenol, Evernia Prunastri (Oakmoss) Extract, Alpha-Isomethyl Ionone, Green 5 (CI 61570), Yellow 5 (CI 19140), Red 4 (CI 14700).\nPlease be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.']","['Clinique Aromatics Elixir Eau de Parfum Spray is a cult classic scent defined by a complex blend of bold, luxurious ingredients.']","{'Features': 'Combines over 700 ingredients to create a confident', 'Fragrance Family': 'Chypre', 'Key Notes': 'Top: verbena'}"
467,https://www.ulta.com/p/n5-eau-premiere-eau-de-parfum-spray-pimprod2015938,CHANEL,N°5 EAU PREMIÈRE Eau de Parfum Spray,-11,4.7,['$146.00'],Floral,,May Rose,The voluptuousness of ylang-ylang from the Comoros blends into the harmonious and delicate facets of May rose and jasmine.,,"['Ingredients\nAlcohol, Aqua (Water), Parfum (Fragrance), Limonene, Linalool, Hexyl Cinnamal, Coumarin, Citronellol, Geraniol, Alpha-Isomethyl Ionone, Benzyl Benzoate, Cinnamyl Alcohol, Benzyl Salicylate, Citral, Farnesol, Isoeugenol, Benzyl Alcohol, Eugenol, Butyl Methoxydibenzoylmethane, CI 19140 (Yellow 5), CI 14700 (Red 4), IL17-1\nDisclaimer: Please be aware that ingredient lists may change or vary from time to time. To confirm that a CHANEL product is suitable for your personal use, please consult the list of ingredients that is included on the product packaging.']","['Created in 2008, CHANEL N°5 EAU PREMIÈRE Eau de Parfum is a light, airy, luminous version of the radical now and forever fragrance.']","{'Composition': 'The voluptuousness of ylang-ylang from the Comoros blends into the harmonious and delicate facets of May rose and jasmine.', 'Fragrance Family': 'Floral', 'Key Notes': 'May Rose'}"
468,https://www.ulta.com/p/island-breeze-scented-body-mist-pimprod2028363,ULTA Beauty Collection,Island Breeze Scented Body Mist,-50,4.5,['$12.50'],,,,,Refreshing body mist leaves skin lightly scented,"['Ingredients\nAlcohol Denat., Water /Aqua/Eau, Fragrance/Parfum, Butylene Glycol, Albizia Julibrissin Bark Extract, Camellia Sinensis Leaf Extract, Glycerin, Helianthus Annuus (Sunflower) Seed Extract, Helianthus Annuus (Sunflower) Flower Extract, Simmondsia Chinensis (Jojoba) Seed Extract, Tocopheryl Acetate, Blue 1 (CI 42090), Yellow 5 (CI 19140), Benyzl Alcohol, Benzyl Benzoate, Benzyl Salicylate, Citronellol, Limonene.']","[""Ulta's Island Breeze Body Mist leaves skin lightly scented and feeling refreshed.""]",{'Features': 'Refreshing body mist leaves skin lightly scented'}
469,https://www.ulta.com/p/west-eau-de-parfum-travel-spray-pimprod2017204,Ellis Brooklyn,WEST Eau de Parfum Travel Spray,-12,3.5,['$32.00'],Fresh,,Top - Blood Orange,,PETA-certified Cruelty-free,"['Ingredients\nAlcohol Denat., Fragrance (Parfum), Limonene, Water (Aqua/Eau), Linalool, Benzyl Salicylate, Yellow 6 (CI 15985), Citral, Red 33 (CI 17200), Citronellol, Red 4 (CI 14700), Geraniol, Alpha-Isomethyl Ionone, Farnesol, Anise Alcohol, Eugenol, Hydroxycitronellal, Amyl Cinnamal, Benzyl Alcohol, Benzyl Benzoate, Isoeugenol.']","[""An ode to chasing dreams and optimism, the WEST Eau de Parfum Travel Spray is the first true citrus scent by Ellis Brooklyn. Inspired by Los Angeles writers of the '70s, WEST bursts forth with the energy of a brilliant new idea and develops into a story that's nuanced and devastatingly beautiful.""]","{'Features': 'PETA-certified Cruelty-free', 'Fragrance Family': 'Fresh', 'Key Notes': 'Top - Blood Orange'}"
470,https://www.ulta.com/p/mini-fragrance-oil-rollerball-pimprod2030626,Pirette,Mini Fragrance Oil Rollerball,-10,4.3,['$28.00'],,,,,Discover their iconic scent of summer days with their best-selling Fragrance Oil.,['Ingredients\nFragrances.'],"[""PIRETTE Mini Fragrance Oil Rollerball's flagship scent poured in a mini but mighty rollerball glass bottle. The perfect size for on the go.""]",{'Features': 'Discover their iconic scent of summer days with their best-selling Fragrance Oil.'}
472,https://www.ulta.com/p/cloud-mine-fragrance-rollerball-pimprod2009448,Petite n Pretty,Cloud Mine Fragrance Rollerball,-52,4.7,['$26.00'],Fruity Floral,,Top notes of sparkling red berries and citrus,,Age-appropriate first fragrance for kids,"['Ingredients\nAlcohol Denat., Fragrance/Parfum, Water/Aqua/Eau, Hexyl Cinnamal, Citronellol']","[""A fruity-meets-floral scent made safe for kids and teens, Petite 'n Pretty Cloud Mine Fragrance Rollerball captures the sweet euphoria of summer days.""]","{'Features': 'Age-appropriate first fragrance for kids', 'Fragrance Family': 'Fruity Floral', 'Key Notes': 'Top notes of sparkling red berries and citrus'}"
473,https://www.ulta.com/p/sofia-isabel-natural-perfume-oil-xlsImpprod15121029,DefineMe Fragrance,Sofia Isabel Natural Perfume Oil,-49,4.7,['$30.00'],,,Mandarin,,,"[""Ingredients\nCocos Nucifera (Coconut) Oil, Parfum/Fragrance (Defineme's Own Fragrance Blend) With; Canarium Commune (Elemi) Oil, Citrus Sinensis (Orange) Peel Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Citrus Nobilis (Mandarin Orange) Peel Oil, Pelargonium Graveolens (Geranium) Oil, Rosa Damascene (Rose Absolute) Flower, Bulnesia Sarmienti (Guaiac) Wood Oil, Linalool, Lilial, Coumarin, Amyl Cinnamic Alcohol, Hexyl Cinnamic Aldehyde, Citronellol, Geraniol, Benzyl Benzoate, Alpha Iso Methyl Ionone, Farsenol, Citral, Dlimonene.""]","[""DefineMe Fragrance's Sofia Isabel Natural Perfume Oil will awaken your inner free-spirit with luscious, fruity, sweet, and delectably addicting notes.""]",{'Key Notes': 'Mandarin'}
475,https://www.ulta.com/p/pure-grace-nude-rose-eau-de-toilette-xlsImpprod17231077,Philosophy,Pure Grace Nude Rose Eau de Toilette,-294,4.5,['$58.00'],Floral,Fresh Floral,Top - neroli,,,"['Ingredients\nAlcohol Denat., Parfum/Fragrance, Aqua/Water/Eau, Benzyl Salicylate, Ethylhexyl Methoxycinnamate, Hexyl Cinnamal, Benzophenone-3, Ethylhexyl Salicylate, Limonene, Butyl Methoxydibenzoylmethane, Geraniol, Hydroxycitronellal, Linalool, Alpha-Isomethyl Ionone, Citronellol, Propylene Glycol, Amyl Cinnamal, Bht, Citral, Benzyl Benzoate, Benzyl Alcohol, Fd&C Yellow No. 5 (Ci 19140), D&C Green No. 5 (Ci 61570), Ext. D&C Violet No. 2 (Ci 60730), D&C Red No. 33 (Ci 17200).']","[""Pure Grace Nude Rose EDT is an airy rose scent inspired by the bare color of nude rose petals and the clean, fresh feel of Philosophy's beloved Pure Grace.""]","{'Fragrance Family': 'Floral', 'Scent Type': 'Fresh Floral', 'Key Notes': 'Top - neroli'}"
476,https://www.ulta.com/p/polo-earth-eau-de-toilette-travel-spray-pimprod2032538,Ralph Lauren,Polo Earth Eau de Toilette Travel Spray,"-5,319",3.8,['$30.00'],Citrus Floral Aromatic,,Top - bergamot heart,,Polo Earth is a 97% natural-origin,"['Ingredients\nAlcohol Denat., Aqua / Water / Eau, Parfum / Fragrance, Limonene, Linalool, Geraniol, Citral, Benzyl Salicylate, Benzyl Alcohol, Citronellol, Farnesol, Benzyl Benzoate.']","['Ralph Lauren Polo Earth Eau de Toilette Travel Spray is a gender neutral, light fragrance celebrating the beauty of nature with 7 ingredients sourced sustainably from around the world.']","{'Features': 'Polo Earth is a 97% natural-origin', 'Fragrance Family': 'Citrus Floral Aromatic', 'Key Notes': 'Top - bergamot heart'}"
477,https://www.ulta.com/p/pillowtalk-poet-eau-de-parfum-travel-spray-pimprod2036278,Pinrose,Pillowtalk Poet Eau de Parfum Travel Spray,-14,4.5,['$30.00'],Powdery Floral,,Top - powder,,Tender,['Shipping & Coupon Restrictions'],"['Pinrose Pillowtalk Eau de Parfum Travel Spray is the fragrance equivalent of sexily disheveled bedhead, this comfortable-in-your-own-skin scent is made for close encounters and rainy afternoons in bed.']","{'Features': 'Tender', 'Fragrance Family': 'Powdery Floral', 'Key Notes': 'Top - powder'}"
478,https://www.ulta.com/p/white-tea-wild-rose-eau-de-toilette-pimprod2005583,Elizabeth Arden,White Tea Wild Rose Eau de Toilette,-458,4.7,['$46.00'],Woody Floral,,Top - white tea,,,"['Ingredients\nAlcohol Denat., Parfum (Fragrance), Aqua/Water/Eau, Butylene Glycol, Butyl Methoxydibenzoylmethane, Camellia Sinensis Leaf Extract, Ethylhexyl Methoxycinnamate, Ethylhexyl Salicylate, Propylene Glycol, Benzyl Benzoate, Citral, Citronellol, Coumarin, Farnesol, Geraniol, Limonene, Linalool, Ext. Violet 2 (CI 60730).']",['The soft surprise of wild rose at the edge of the ocean. Elizabeth Arden White Tea Wild Rose Eau de Toilette is a rising sweetness layered on a fresh breeze. Sensual rose bouquet crowned with fresh pear blossom.'],"{'Fragrance Family': 'Woody Floral', 'Key Notes': 'Top - white tea'}"
479,https://www.ulta.com/p/jadore-eau-de-parfum-infinissime-roller-pearl-pimprod2023515,Dior,J'adore Eau de Parfum Infinissime Roller-Pearl,-102,4.5,['$53.00'],Floral,Warm Floral,Bergamot,,,"['Ingredients\n#15407 Alcohol, Aqua (Water), Parfum (Fragrance), Ppg-26-Buteth-26, Peg-40 Hydrogenated Castor Oil, Benzyl Salicylate, Polyacrylate Crosspolymer-6, Hexyl Cinnamal, Butyl Methoxydibenzoylmethane, Linalool, Limonene, Hydroxycitronellal, Citronellol, Alpha-Isomethyl Ionone, Geraniol, Eugenol, Benzyl Benzoate, Ammonium Acryloyldimethyltaurate/Beheneth-25 Methacrylate Crosspolymer, Benzyl Alcohol, Citral, Tris (Tetramethylhydroxypiperidinol) Citrate, Farnesol, Isoeugenol, Amyl Cinnamal, T-Butyl Alcohol, Ci 47005 (Yellow 10), Ci 14700 (Red 4).']","[""Featuring a velvety soft glass bead applicator for precise and controlled application, the Roller-Pearl is a travel-size version of the iconic Dior J'adore Eau de Parfum Infinissime jewel-like bottle, adorned with the signature J'adore necklace. Perfect for fragrance touch-ups on the go.""]","{'Fragrance Family': 'Floral', 'Scent Type': 'Warm Floral', 'Key Notes': 'Bergamot'}"
